region,size,threads,computation_time,total_time
2,2048,2,2.3761,2.5609
3,2048,2,2.0026,2.1907
4,2048,2,2.5614,2.7492
1,2048,2,0.2971,0.4784
2,2048,2,2.3763,2.5600
3,2048,2,2.0054,2.1910
4,2048,2,2.5571,2.7425
1,2048,2,0.3007,0.4797
2,2048,2,2.3470,2.5328
3,2048,2,2.0056,2.1859
4,2048,2,2.5608,2.7434
1,2048,2,0.3011,0.4802
2,2048,2,2.3768,2.5589
3,2048,2,2.0063,2.1938
4,2048,2,2.5518,2.7332
1,2048,2,0.3016,0.4819
2,2048,2,2.3783,2.5631
3,2048,2,2.0054,2.1933
4,2048,2,2.5637,2.7447
1,2048,2,0.3005,0.4819
2,2048,2,2.3767,2.5569
3,2048,2,2.0079,2.1927
4,2048,2,2.5610,2.7445
1,2048,2,0.3013,0.4824
2,2048,2,2.3741,2.5581
3,2048,2,2.0036,2.1877
4,2048,2,2.5592,2.7436
1,2048,2,0.3005,0.4820
2,2048,2,2.3772,2.5625
3,2048,2,2.0071,2.1927
4,2048,2,2.5672,2.7506
1,2048,2,0.3010,0.4818
2,2048,2,2.3787,2.5603
3,2048,2,2.0025,2.1829
4,2048,2,2.5595,2.7394
1,2048,4,0.2867,0.4680
2,2048,4,1.3049,1.4891
3,2048,4,1.2018,1.3855
4,2048,4,1.3905,1.5725
1,2048,4,0.2868,0.4741
2,2048,4,1.3056,1.4902
3,2048,4,1.2020,1.3878
4,2048,4,1.3904,1.5749
1,2048,4,0.2870,0.4670
2,2048,4,1.3087,1.4916
3,2048,4,1.2037,1.3904
4,2048,4,1.3916,1.5788
1,2048,4,0.2860,0.4637
2,2048,4,1.3053,1.4911
3,2048,4,1.2031,1.3835
4,2048,4,1.3919,1.5715
1,2048,4,0.2861,0.4643
2,2048,4,1.3084,1.4880
3,2048,4,1.2030,1.3878
4,2048,4,1.3928,1.5784
1,2048,4,0.2816,0.4674
2,2048,4,1.3074,1.4970
3,2048,4,1.2033,1.3871
4,2048,4,1.3909,1.5759
1,2048,4,0.2865,0.4657
2,2048,4,1.3077,1.4902
3,2048,4,1.1971,1.3814
4,2048,4,1.3944,1.5769
1,2048,4,0.2866,0.4613
2,2048,4,1.3061,1.4879
3,2048,4,1.2028,1.3880
4,2048,4,1.3927,1.5761
1,2048,4,0.2855,0.4659
2,2048,4,1.3057,1.4873
3,2048,4,1.1991,1.3831
4,2048,4,1.3919,1.5775
1,2048,4,0.2860,0.4667
2,2048,4,1.3096,1.4941
3,2048,4,1.2040,1.3876
4,2048,4,1.3929,1.5767
1,2048,8,0.2309,0.4183
2,2048,8,0.7345,0.9254
3,2048,8,0.7216,0.9104
4,2048,8,0.8105,1.0008
1,2048,8,0.2321,0.4152
2,2048,8,0.7356,0.9230
3,2048,8,0.7038,0.8869
4,2048,8,0.8120,0.9991
1,2048,8,0.2310,0.4216
2,2048,8,0.7416,0.9198
3,2048,8,0.7032,0.8820
4,2048,8,0.8126,0.9936
1,2048,8,0.2321,0.4090
2,2048,8,0.7428,0.9197
3,2048,8,0.7026,0.8885
4,2048,8,0.8154,0.9958
1,2048,8,0.2318,0.4210
2,2048,8,0.7458,0.9274
3,2048,8,0.7563,0.9369
4,2048,8,0.8149,0.9923
1,2048,8,0.2324,0.4181
2,2048,8,0.7428,0.9232
3,2048,8,0.7039,0.8949
4,2048,8,0.8154,0.9985
1,2048,8,0.2312,0.4139
2,2048,8,0.7426,0.9218
3,2048,8,0.7050,0.8982
4,2048,8,0.8168,1.0031
1,2048,8,0.2332,0.4177
2,2048,8,0.7430,0.9237
3,2048,8,0.7037,0.8849
4,2048,8,0.8190,1.0010
1,2048,8,0.2315,0.4110
2,2048,8,0.7429,0.9217
3,2048,8,0.7061,0.8963
4,2048,8,0.8157,0.9981
1,2048,8,0.2312,0.4146
2,2048,8,0.7436,0.9245
3,2048,8,0.7034,0.8896
4,2048,8,0.8161,1.0123
1,2048,16,0.1757,0.3531
2,2048,16,0.7046,0.8786
3,2048,16,0.6542,0.8370
4,2048,16,0.7838,0.9604
1,2048,16,0.1620,0.3382
2,2048,16,0.7086,0.8974
3,2048,16,0.6708,0.8432
4,2048,16,0.8048,0.9820
1,2048,16,0.1569,0.3357
2,2048,16,0.6828,0.8550
3,2048,16,0.6490,0.8288
4,2048,16,0.7827,0.9571
1,2048,16,0.1452,0.3230
2,2048,16,0.6914,0.8654
3,2048,16,0.6812,0.8526
4,2048,16,0.7817,0.9549
1,2048,16,0.1646,0.3403
2,2048,16,0.7149,0.8885
3,2048,16,0.6755,0.8484
4,2048,16,0.7939,0.9680
1,2048,16,0.1564,0.3300
2,2048,16,0.6934,0.8664
3,2048,16,0.6664,0.8399
4,2048,16,0.7934,0.9765
1,2048,16,0.1614,0.3351
2,2048,16,0.6982,0.8731
3,2048,16,0.6752,0.8574
4,2048,16,0.7842,0.9826
1,2048,16,0.1568,0.3314
2,2048,16,0.7054,0.8816
3,2048,16,0.6779,0.8499
4,2048,16,0.8099,0.9821
1,2048,16,0.1565,0.3328
2,2048,16,0.6998,0.8757
3,2048,16,0.6407,0.8170
4,2048,16,0.7790,0.9583
1,2048,16,0.1689,0.3505
2,2048,16,0.6893,0.8622
3,2048,16,0.6875,0.8662
4,2048,16,0.7765,0.9495
1,2048,32,0.1154,0.2889
2,2048,32,0.6759,0.8509
3,2048,32,0.6397,0.8135
4,2048,32,0.7731,0.9455
1,2048,32,0.1150,0.2951
2,2048,32,0.6704,0.8568
3,2048,32,0.6427,0.8190
4,2048,32,0.7891,0.9707
1,2048,32,0.1233,0.2973
2,2048,32,0.6807,0.8518
3,2048,32,0.6482,0.8279
4,2048,32,0.7715,0.9483
1,2048,32,0.1225,0.3017
2,2048,32,0.6752,0.8485
3,2048,32,0.6604,0.8405
4,2048,32,0.7725,0.9496
1,2048,32,0.1213,0.2954
2,2048,32,0.6700,0.8446
3,2048,32,0.6515,0.8268
4,2048,32,0.7658,0.9420
1,2048,32,0.1169,0.2995
2,2048,32,0.6813,0.8602
3,2048,32,0.6464,0.8285
4,2048,32,0.7659,0.9384
1,2048,32,0.1178,0.2991
2,2048,32,0.6792,0.8543
3,2048,32,0.6659,0.8659
4,2048,32,0.7922,0.9703
1,2048,32,0.1206,0.2986
2,2048,32,0.6877,0.8638
3,2048,32,0.6714,0.8476
4,2048,32,0.8127,0.9901
1,2048,32,0.1155,0.2894
2,2048,32,0.6863,0.8719
3,2048,32,0.6653,0.8392
4,2048,32,0.8100,0.9898
1,2048,32,0.1228,0.2958
2,2048,32,0.6759,0.8520
3,2048,32,0.6501,0.8298
4,2048,32,0.7923,0.9724
1,4096,1,2.3094,2.9253
2,4096,1,16.3287,16.9000
3,4096,1,15.3717,15.9449
4,4096,1,18.5704,19.1682
1,4096,1,2.2936,2.9032
2,4096,1,16.3042,16.8820
3,4096,1,15.3738,15.9886
4,4096,1,18.5066,19.1250
1,4096,1,2.2979,2.9176
2,4096,1,16.3246,16.9010
3,4096,1,15.4119,15.9827
4,4096,1,18.5322,19.1625
1,4096,1,2.3056,2.9363
2,4096,1,16.3383,16.9160
3,4096,1,15.4244,15.9928
4,4096,1,18.5201,19.1523
1,4096,1,2.3068,2.9562
2,4096,1,16.3323,16.9054
3,4096,1,15.3806,15.9601
4,4096,1,18.5654,19.1830
1,4096,1,2.3028,2.9331
2,4096,1,16.3246,16.9379
3,4096,1,15.4098,15.9762
4,4096,1,18.5353,19.1513
1,4096,1,2.2921,2.9063
2,4096,1,16.2913,16.9222
3,4096,1,15.3773,16.0192
4,4096,1,18.5348,19.1118
1,4096,1,2.3088,2.9322
2,4096,1,16.3254,16.9426
3,4096,1,15.4014,15.9774
4,4096,1,18.5325,19.1112
1,4096,1,2.3075,2.8830
2,4096,1,16.3286,16.9070
3,4096,1,15.4167,16.0588
4,4096,1,18.5780,19.2505
1,4096,1,2.3080,2.8755
2,4096,1,16.3037,16.8826
3,4096,1,15.3655,15.9636
4,4096,1,18.9547,19.5683
1,4096,2,1.2681,2.0007
2,4096,2,9.9689,10.6877
3,4096,2,8.4607,9.2257
4,4096,2,10.5787,11.3374
1,4096,2,1.2695,2.0323
2,4096,2,9.9995,10.7698
3,4096,2,8.4441,9.2121
4,4096,2,10.3976,11.1005
1,4096,2,1.1993,1.9350
2,4096,2,9.7475,10.4738
3,4096,2,8.4640,9.2047
4,4096,2,10.4553,11.2203
1,4096,2,1.2026,1.9579
2,4096,2,9.5089,10.2372
3,4096,2,8.0126,8.7052
4,4096,2,10.2467,10.9792
1,4096,2,1.1955,1.9560
2,4096,2,9.8438,10.6733
3,4096,2,8.4553,9.2010
4,4096,2,10.3873,11.1232
1,4096,2,1.2019,1.8973
2,4096,2,9.5000,10.2502
3,4096,2,8.0056,8.7758
4,4096,2,10.2256,10.9292
1,4096,2,1.2025,1.9026
2,4096,2,9.5149,10.2902
3,4096,2,7.9936,8.7015
4,4096,2,10.2275,10.9113
1,4096,2,1.2019,1.9386
2,4096,2,9.5350,10.2700
3,4096,2,8.0083,8.7655
4,4096,2,10.1988,10.9728
1,4096,2,1.2017,1.9637
2,4096,2,9.9181,10.6578
3,4096,2,8.4755,9.1873
4,4096,2,10.3193,11.0328
1,4096,2,1.1981,1.8908
2,4096,2,9.5128,10.2162
3,4096,2,8.0164,8.7760
4,4096,2,10.2284,11.0000
1,4096,4,1.1412,1.8900
2,4096,4,5.2199,5.9255
3,4096,4,4.8097,5.5633
4,4096,4,5.5614,6.4215
1,4096,4,1.1402,1.8463
2,4096,4,5.2247,5.9325
3,4096,4,4.8073,5.5231
4,4096,4,5.5550,6.3024
1,4096,4,1.1401,1.8958
2,4096,4,5.2231,5.9790
3,4096,4,4.8039,5.5506
4,4096,4,5.5626,6.2675
1,4096,4,1.1396,1.8695
2,4096,4,5.2126,5.9365
3,4096,4,4.8088,5.5507
4,4096,4,5.5579,6.2957
1,4096,4,1.1405,1.8465
2,4096,4,5.2108,5.9008
3,4096,4,4.7867,5.5405
4,4096,4,5.5660,6.3092
1,4096,4,1.1221,1.8671
2,4096,4,5.2143,5.9239
3,4096,4,4.8012,5.5060
4,4096,4,5.5573,6.2659
1,4096,4,1.1283,1.8629
2,4096,4,5.2086,5.9629
3,4096,4,4.8052,5.5548
4,4096,4,5.5565,6.2566
1,4096,4,1.1393,1.8432
2,4096,4,5.2119,5.9050
3,4096,4,4.8031,5.5238
4,4096,4,5.5614,6.2747
1,4096,4,1.1328,1.8306
2,4096,4,5.2193,5.9741
3,4096,4,4.7841,5.5252
4,4096,4,5.5577,6.3043
1,4096,4,1.1386,1.9007
2,4096,4,5.2151,5.9205
3,4096,4,4.8102,5.5009
4,4096,4,5.5739,6.2826
1,4096,8,0.9188,1.6449
2,4096,8,2.9586,3.6823
3,4096,8,2.8091,3.5777
4,4096,8,3.2345,4.0264
1,4096,8,0.9124,1.6744
2,4096,8,2.9383,3.6455
3,4096,8,2.8025,3.5238
4,4096,8,3.2305,3.9523
1,4096,8,0.9201,1.6689
2,4096,8,2.9301,3.6648
3,4096,8,2.8030,3.5671
4,4096,8,3.2397,4.0138
1,4096,8,0.9139,1.6781
2,4096,8,2.9305,3.6732
3,4096,8,2.8126,3.5526
4,4096,8,3.2416,3.9642
1,4096,8,0.9326,1.6635
2,4096,8,2.9553,3.6783
3,4096,8,2.8082,3.5703
4,4096,8,3.5269,4.2893
1,4096,8,0.9312,1.6404
2,4096,8,2.9585,3.6626
3,4096,8,2.8771,3.6135
4,4096,8,3.2377,3.9331
1,4096,8,0.9378,1.6812
2,4096,8,2.9608,3.7092
3,4096,8,2.8112,3.5624
4,4096,8,3.2479,3.9850
1,4096,8,0.9180,1.6510
2,4096,8,2.9644,3.6641
3,4096,8,2.8072,3.5651
4,4096,8,3.2403,3.9980
1,4096,8,0.9169,1.6314
2,4096,8,2.9633,3.7221
3,4096,8,2.8065,3.5556
4,4096,8,3.2478,3.9917
1,4096,8,0.9151,1.6076
2,4096,8,2.9623,3.7062
3,4096,8,2.8070,3.5544
4,4096,8,3.2383,4.0117
1,4096,16,0.6351,1.3870
2,4096,16,2.7159,3.4514
3,4096,16,2.6675,3.3924
4,4096,16,3.0878,3.8189
1,4096,16,0.6243,1.3440
2,4096,16,2.7360,3.4642
3,4096,16,2.5660,3.2905
4,4096,16,3.0823,3.8472
1,4096,16,0.6395,1.3548
2,4096,16,2.7218,3.4296
3,4096,16,2.5847,3.3130
4,4096,16,3.1821,3.9164
1,4096,16,0.6253,1.3119
2,4096,16,2.7027,3.4265
3,4096,16,2.7556,3.5097
4,4096,16,3.1330,3.8846
1,4096,16,0.6308,1.3469
2,4096,16,2.7179,3.4948
3,4096,16,2.6207,3.3492
4,4096,16,3.0763,3.7876
1,4096,16,0.6438,1.3288
2,4096,16,2.7228,3.4720
3,4096,16,2.6969,3.4775
4,4096,16,3.1930,3.9711
1,4096,16,0.6198,1.3566
2,4096,16,2.7283,3.4695
3,4096,16,2.6189,3.3243
4,4096,16,3.1038,3.8130
1,4096,16,0.6163,1.3198
2,4096,16,2.7354,3.4853
3,4096,16,2.7690,3.5245
4,4096,16,3.1032,3.8375
1,4096,16,0.6674,1.3911
2,4096,16,2.7392,3.4511
3,4096,16,2.5847,3.3289
4,4096,16,3.1282,3.8841
1,4096,16,0.6466,1.3522
2,4096,16,2.7179,3.4182
3,4096,16,2.5659,3.3352
4,4096,16,3.2193,3.9746
1,4096,32,0.5146,1.2196
2,4096,32,2.6850,3.4378
3,4096,32,2.5733,3.2978
4,4096,32,3.1813,3.9006
1,4096,32,0.4724,1.1976
2,4096,32,2.7039,3.4105
3,4096,32,2.6815,3.3867
4,4096,32,3.1819,3.8939
1,4096,32,0.4734,1.1628
2,4096,32,2.7378,3.5050
3,4096,32,2.6000,3.3348
4,4096,32,3.1256,3.8460
1,4096,32,0.4591,1.1575
2,4096,32,2.7087,3.4502
3,4096,32,2.6418,3.4007
4,4096,32,3.1435,3.8442
1,4096,32,0.4437,1.1913
2,4096,32,2.6924,3.4602
3,4096,32,2.6137,3.3306
4,4096,32,3.1576,3.8792
1,4096,32,0.4548,1.2091
2,4096,32,2.7037,3.4581
3,4096,32,2.6024,3.3104
4,4096,32,3.1770,3.8783
1,4096,32,0.4541,1.1610
2,4096,32,2.7196,3.4800
3,4096,32,2.6300,3.4014
4,4096,32,3.1467,3.8555
1,4096,32,0.4549,1.1513
2,4096,32,2.7026,3.4241
3,4096,32,2.6384,3.3591
4,4096,32,3.1441,3.8871
1,4096,32,0.4509,1.1890
2,4096,32,2.6929,3.4363
3,4096,32,2.5954,3.3396
4,4096,32,3.1719,3.8849
1,4096,32,0.4738,1.1979
2,4096,32,2.7107,3.4205
3,4096,32,2.6251,3.3515
4,4096,32,3.1728,3.9010
1,8192,1,9.2250,11.5765
2,8192,1,65.2409,67.7009
3,8192,1,61.5099,63.7652
4,8192,1,74.0945,76.5522
1,8192,1,9.2333,11.6793
2,8192,1,65.1824,67.4989
3,8192,1,61.5205,63.8824
4,8192,1,74.0592,76.2901
1,8192,1,9.2317,11.6418
2,8192,1,65.2410,67.4832
3,8192,1,61.5231,63.7851
4,8192,1,74.1445,76.3863
1,8192,1,9.2233,11.4356
2,8192,1,65.1806,67.4025
3,8192,1,61.4874,63.7178
4,8192,1,74.1144,76.3211
1,8192,1,9.2216,11.6795
2,8192,1,65.2251,67.4547
3,8192,1,61.4885,63.7695
4,8192,1,74.1059,76.3297
1,8192,1,10.1112,12.5010
2,8192,1,66.5056,68.9180
3,8192,1,61.4151,63.7611
4,8192,1,74.0049,76.3544
1,8192,1,9.1779,11.6861
2,8192,1,65.1359,67.4621
3,8192,1,61.4296,63.8520
4,8192,1,74.0474,76.4244
1,8192,1,9.2182,11.5323
2,8192,1,65.1834,67.6707
3,8192,1,61.4153,63.7147
4,8192,1,74.7123,77.0593
1,8192,1,9.2841,11.7684
2,8192,1,65.1646,67.5097
3,8192,1,61.4439,63.7870
4,8192,1,74.0295,76.3758
1,8192,1,9.1751,11.5755
2,8192,1,65.0623,67.6588
3,8192,1,62.3774,64.6850
4,8192,1,73.9206,76.2979
1,8192,2,4.7928,7.6808
2,8192,2,37.9242,40.7840
3,8192,2,32.0489,34.8361
4,8192,2,40.8924,43.7025
1,8192,2,4.8017,7.6679
2,8192,2,37.9366,40.7514
3,8192,2,32.1781,35.0494
4,8192,2,40.8096,43.7919
1,8192,2,4.7630,7.8362
2,8192,2,37.9491,41.1099
3,8192,2,32.0174,34.8869
4,8192,2,40.8374,43.8496
1,8192,2,4.7958,7.6748
2,8192,2,37.9671,41.0151
3,8192,2,31.9534,34.8033
4,8192,2,42.2285,45.1232
1,8192,2,5.0641,8.0851
2,8192,2,38.7211,41.6151
3,8192,2,33.0822,36.0097
4,8192,2,41.4804,44.2865
1,8192,2,5.0518,8.0359
2,8192,2,37.9532,40.9375
3,8192,2,32.0353,34.8902
4,8192,2,41.5457,44.3999
1,8192,2,5.0145,7.8786
2,8192,2,37.9966,41.4259
3,8192,2,31.9585,34.8487
4,8192,2,40.8991,43.7413
1,8192,2,4.7862,7.6651
2,8192,2,37.9899,41.1024
3,8192,2,32.0154,34.8423
4,8192,2,41.2653,44.1271
1,8192,2,4.9817,7.8619
2,8192,2,37.9280,40.7878
3,8192,2,32.0627,34.9466
4,8192,2,40.8058,43.6612
1,8192,2,4.8020,7.6668
2,8192,2,37.9228,40.8314
3,8192,2,32.0079,34.8473
4,8192,2,40.8405,43.8158
1,8192,4,4.5498,7.4210
2,8192,4,20.8549,23.9810
3,8192,4,19.2021,22.0918
4,8192,4,22.2211,25.1901
1,8192,4,4.5501,7.4955
2,8192,4,20.8511,23.8967
3,8192,4,19.2217,22.0874
4,8192,4,22.2163,25.0854
1,8192,4,4.5492,7.3733
2,8192,4,20.8501,23.7585
3,8192,4,19.2079,22.0431
4,8192,4,22.2192,25.0499
1,8192,4,4.5222,7.2669
2,8192,4,20.8460,23.8262
3,8192,4,19.2482,22.1950
4,8192,4,22.2242,25.0964
1,8192,4,4.5518,7.4219
2,8192,4,21.0276,23.8571
3,8192,4,19.1815,22.0527
4,8192,4,22.2259,25.0631
1,8192,4,4.5280,7.3590
2,8192,4,20.8422,23.6800
3,8192,4,19.1995,22.0484
4,8192,4,22.2178,25.1222
1,8192,4,4.5268,7.3655
2,8192,4,20.8152,23.6417
3,8192,4,19.2176,22.2730
4,8192,4,22.2158,25.1481
1,8192,4,4.5474,7.5546
2,8192,4,20.8129,23.6566
3,8192,4,19.2027,22.0245
4,8192,4,22.2256,25.2793
1,8192,4,4.5459,7.3927
2,8192,4,20.8575,24.0062
3,8192,4,19.2255,22.1202
4,8192,4,22.2248,25.0817
1,8192,4,4.5118,7.3219
2,8192,4,20.8603,23.8104
3,8192,4,19.2157,22.4080
4,8192,4,22.2378,25.1147
1,8192,8,3.6563,6.8169
2,8192,8,11.8256,14.8731
3,8192,8,11.2093,14.2081
4,8192,8,12.9101,15.7857
1,8192,8,3.6640,6.5524
2,8192,8,11.7168,14.5836
3,8192,8,11.2040,14.0685
4,8192,8,13.3227,16.1474
1,8192,8,3.6601,6.5417
2,8192,8,11.8121,14.6709
3,8192,8,11.3207,14.1776
4,8192,8,13.3417,16.1757
1,8192,8,3.7104,6.5822
2,8192,8,11.8218,14.6576
3,8192,8,11.3060,14.1573
4,8192,8,13.3476,16.2262
1,8192,8,3.6567,6.5392
2,8192,8,11.8209,14.6771
3,8192,8,11.5585,14.3923
4,8192,8,13.2877,16.1585
1,8192,8,3.6368,6.5259
2,8192,8,11.8223,14.7881
3,8192,8,11.2769,14.1773
4,8192,8,13.3873,16.2220
1,8192,8,3.6749,6.5850
2,8192,8,11.8171,14.9461
3,8192,8,11.1943,14.0339
4,8192,8,13.3355,16.3806
1,8192,8,3.6673,6.5525
2,8192,8,11.8452,14.9426
3,8192,8,11.2240,14.2493
4,8192,8,13.2155,16.2866
1,8192,8,3.6857,6.5204
2,8192,8,11.7089,14.7080
3,8192,8,11.2213,14.1282
4,8192,8,13.3568,16.2571
1,8192,8,3.6741,6.5319
2,8192,8,11.8135,14.7040
3,8192,8,11.3295,14.2809
4,8192,8,13.2569,16.1494
1,8192,16,2.4690,5.3459
2,8192,16,10.9981,13.8490
3,8192,16,10.7662,13.7960
4,8192,16,12.6650,15.5611
1,8192,16,2.5301,5.3955
2,8192,16,11.1260,14.0309
3,8192,16,10.9736,13.8857
4,8192,16,12.6525,15.4846
1,8192,16,2.5111,5.3998
2,8192,16,11.0749,13.9551
3,8192,16,10.8474,13.7986
4,8192,16,12.6920,15.5363
1,8192,16,2.5103,5.4358
2,8192,16,11.0784,13.9177
3,8192,16,10.7680,13.7530
4,8192,16,12.5533,15.3886
1,8192,16,2.4885,5.3758
2,8192,16,10.9907,13.8354
3,8192,16,10.8581,13.7387
4,8192,16,12.6317,15.6021
1,8192,16,2.5786,5.5520
2,8192,16,10.8170,13.6787
3,8192,16,10.9581,13.8959
4,8192,16,12.5660,15.4701
1,8192,16,2.5861,5.4677
2,8192,16,11.0642,13.9730
3,8192,16,10.5678,13.4661
4,8192,16,12.7393,15.5435
1,8192,16,2.5031,5.4352
2,8192,16,11.0746,14.1398
3,8192,16,10.4655,13.7254
4,8192,16,12.7632,15.8894
1,8192,16,2.5565,5.4498
2,8192,16,10.8454,14.0377
3,8192,16,10.8365,13.6909
4,8192,16,12.6817,15.8319
1,8192,16,2.4932,5.3329
2,8192,16,10.8200,13.9542
3,8192,16,10.5160,13.3665
4,8192,16,12.8323,15.7559
1,8192,32,1.7990,4.6863
2,8192,32,10.9272,13.8150
3,8192,32,10.6475,13.7056
4,8192,32,12.6336,15.6991
1,8192,32,1.8166,4.6763
2,8192,32,10.9418,13.8629
3,8192,32,10.5891,13.4354
4,8192,32,12.6770,15.8549
1,8192,32,1.8254,4.7772
2,8192,32,10.9169,13.8505
3,8192,32,10.6363,13.7255
4,8192,32,12.5876,15.4882
1,8192,32,1.8038,4.6642
2,8192,32,11.0044,14.0270
3,8192,32,10.5634,13.4315
4,8192,32,12.6825,15.5684
1,8192,32,1.7713,4.7632
2,8192,32,11.0022,14.1125
3,8192,32,10.5826,13.6057
4,8192,32,12.6354,15.4133
1,8192,32,1.7987,4.9563
2,8192,32,10.9505,13.8253
3,8192,32,10.7038,13.7054
4,8192,32,12.6074,15.4603
1,8192,32,1.7892,4.6348
2,8192,32,10.9972,13.8225
3,8192,32,10.5811,13.5021
4,8192,32,12.6665,15.5127
1,8192,32,1.7579,5.1356
2,8192,32,11.0485,14.1086
3,8192,32,10.5605,13.4123
4,8192,32,12.7417,15.6527
1,8192,32,1.8444,4.6845
2,8192,32,10.9791,13.8597
3,8192,32,10.6652,13.5170
4,8192,32,12.6572,15.5288
1,8192,32,1.8843,4.9908
2,8192,32,10.8810,13.7472
3,8192,32,10.5704,13.4345
4,8192,32,12.7951,15.6694
